Freq.	V(N004,N006)/-I(V2)-V(n006)/I(R5)
2.64240875732117e+004	(-1.22265731458489e+001dB,8.41022650996730e+001°)
2.64850013860592e+004	(-1.22067143462412e+001dB,8.41006098357853e+001°)
2.65460556197476e+004	(-1.21868558452720e+001dB,8.40989229567428e+001°)
2.66072505979803e+004	(-1.21669976462776e+001dB,8.40972044507271e+001°)
2.66685866452070e+004	(-1.21471397526255e+001dB,8.40954543057572e+001°)
2.67300640866253e+004	(-1.21272821676572e+001dB,8.40936725096287e+001°)
2.67916832481825e+004	(-1.21074248947690e+001dB,8.40918590499984e+001°)
2.68534444565772e+004	(-1.20875679373339e+001dB,8.40900139143902e+001°)
2.69153480392613e+004	(-1.20677112987417e+001dB,8.40881370900162e+001°)
2.69773943244413e+004	(-1.20478549823982e+001dB,8.40862285640213e+001°)
2.70395836410805e+004	(-1.20279989917052e+001dB,8.40842883233979e+001°)
2.71019163189005e+004	(-1.20081433301092e+001dB,8.40823163548797e+001°)
2.71643926883828e+004	(-1.19882880010209e+001dB,8.40803126450564e+001°)
2.72270130807711e+004	(-1.19684330078918e+001dB,8.40782771803542e+001°)
2.72897778280724e+004	(-1.19485783541775e+001dB,8.40762099469888e+001°)
2.73526872630591e+004	(-1.19287240433306e+001dB,8.40741109310808e+001°)
2.74157417192708e+004	(-1.19088700788379e+001dB,8.40719801184808e+001°)
2.74789415310159e+004	(-1.18890164641815e+001dB,8.40698174948816e+001°)
2.75422870333736e+004	(-1.18691632028541e+001dB,8.40676230458643e+001°)
2.76057785621953e+004	(-1.18493102983604e+001dB,8.40653967567507e+001°)
2.76694164541070e+004	(-1.18294577542257e+001dB,8.40631386127574e+001°)
2.77332010465102e+004	(-1.18096055739752e+001dB,8.40608485988628e+001°)
2.77971326775847e+004	(-1.17897537611459e+001dB,8.40585266999085e+001°)
2.78612116862895e+004	(-1.17699023192941e+001dB,8.40561729005746e+001°)
2.79254384123652e+004	(-1.17500512519805e+001dB,8.40537871852695e+001°)
2.79898131963354e+004	(-1.17302005627813e+001dB,8.40513695383328e+001°)
2.80543363795089e+004	(-1.17103502552770e+001dB,8.40489199438713e+001°)
2.81190083039811e+004	(-1.16905003330738e+001dB,8.40464383858273e+001°)
2.81838293126362e+004	(-1.16706507997749e+001dB,8.40439248479796e+001°)
2.82487997491487e+004	(-1.16508016589995e+001dB,8.40413793139122e+001°)
2.83139199579854e+004	(-1.16309529143921e+001dB,8.40388017670144e+001°)
2.83791902844072e+004	(-1.16111045695820e+001dB,8.40361921904910e+001°)
2.84446110744708e+004	(-1.15912566282410e+001dB,8.40335505674783e+001°)
2.85101826750307e+004	(-1.15714090940344e+001dB,8.40308768807857e+001°)
2.85759054337410e+004	(-1.15515619706434e+001dB,8.40281711131112e+001°)
2.86417796990574e+004	(-1.15317152617662e+001dB,8.40254332469980e+001°)
2.87078058202384e+004	(-1.15118689711040e+001dB,8.40226632647756e+001°)
2.87739841473482e+004	(-1.14920231023849e+001dB,8.40198611486005e+001°)
2.88403150312575e+004	(-1.14721776593393e+001dB,8.40170268804551e+001°)
2.89067988236462e+004	(-1.14523326457157e+001dB,8.40141604421434e+001°)
2.89734358770047e+004	(-1.14324880652747e+001dB,8.40112618153020e+001°)
2.90402265446359e+004	(-1.14126439217796e+001dB,8.40083309813401e+001°)
2.91071711806575e+004	(-1.13928002190321e+001dB,8.40053679215198e+001°)
2.91742701400030e+004	(-1.13729569608161e+001dB,8.40023726169765e+001°)
2.92415237784247e+004	(-1.13531141509570e+001dB,8.39993450485881e+001°)
2.93089324524945e+004	(-1.13332717932773e+001dB,8.39962851971092e+001°)
2.93764965196066e+004	(-1.13134298916127e+001dB,8.39931930430706e+001°)
2.94442163379789e+004	(-1.12935884498297e+001dB,8.39900685668218e+001°)
2.95120922666551e+004	(-1.12737474717849e+001dB,8.39869117485430e+001°)
2.95801246655067e+004	(-1.12539069613638e+001dB,8.39837225682719e+001°)
2.96483138952347e+004	(-1.12340669224650e+001dB,8.39805010058263e+001°)
2.97166603173715e+004	(-1.12142273590052e+001dB,8.39772470408553e+001°)
2.97851642942831e+004	(-1.11943882748975e+001dB,8.39739606528373e+001°)
2.98538261891708e+004	(-1.11745496740961e+001dB,8.39706418210089e+001°)
2.99226463660730e+004	(-1.11547115605490e+001dB,8.39672905245467e+001°)
2.99916251898676e+004	(-1.11348739382279e+001dB,8.39639067423399e+001°)
3.00607630262734e+004	(-1.11150368111161e+001dB,8.39604904531250e+001°)
3.01300602418523e+004	(-1.10952001832121e+001dB,8.39570416354893e+001°)
3.01995172040112e+004	(-1.10753640585387e+001dB,8.39535602678013e+001°)
3.02691342810041e+004	(-1.10555284411186e+001dB,8.39500463282817e+001°)
3.03389118419337e+004	(-1.10356933349943e+001dB,8.39464997949030e+001°)
3.04088502567538e+004	(-1.10158587442342e+001dB,8.39429206455791e+001°)
3.04789498962708e+004	(-1.09960246729256e+001dB,8.39393088578971e+001°)
3.05492111321461e+004	(-1.09761911251392e+001dB,8.39356644093825e+001°)
3.06196343368977e+004	(-1.09563581049947e+001dB,8.39319872773438e+001°)
3.06902198839025e+004	(-1.09365256166215e+001dB,8.39282774388373e+001°)
3.07609681473980e+004	(-1.09166936641559e+001dB,8.39245348708393e+001°)
3.08318795024844e+004	(-1.08968622517488e+001dB,8.39207595500846e+001°)
3.09029543251267e+004	(-1.08770313835902e+001dB,8.39169514531268e+001°)
3.09741929921566e+004	(-1.08572010638610e+001dB,8.39131105564017e+001°)
3.10455958812743e+004	(-1.08373712967605e+001dB,8.39092368360545e+001°)
3.11171633710509e+004	(-1.08175420865290e+001dB,8.39053302681373e+001°)
3.11888958409301e+004	(-1.07977134373868e+001dB,8.39013908285218e+001°)
3.12607936712303e+004	(-1.07778853536102e+001dB,8.38974184927852e+001°)
3.13328572431465e+004	(-1.07580578394653e+001dB,8.38934132364908e+001°)
3.14050869387528e+004	(-1.07382308992478e+001dB,8.38893750348497e+001°)
3.14774831410038e+004	(-1.07184045372703e+001dB,8.38853038630090e+001°)
3.15500462337369e+004	(-1.06985787578471e+001dB,8.38811996959108e+001°)
3.16227766016744e+004	(-1.06787535653444e+001dB,8.38770625082872e+001°)
3.16956746304255e+004	(-1.06589289641035e+001dB,8.38728922746542e+001°)
3.17687407064883e+004	(-1.06391049585208e+001dB,8.38686889694863e+001°)
3.18419752172518e+004	(-1.06192815529804e+001dB,8.38644525668915e+001°)
3.19153785509981e+004	(-1.05994587519103e+001dB,8.38601830409358e+001°)
3.19889510969045e+004	(-1.05796365597480e+001dB,8.38558803654074e+001°)
3.20626932450451e+004	(-1.05598149809436e+001dB,8.38515445139334e+001°)
3.21366053863936e+004	(-1.05399940199687e+001dB,8.38471754600464e+001°)
3.22106879128248e+004	(-1.05201736813148e+001dB,8.38427731769286e+001°)
3.22849412171167e+004	(-1.05003539694942e+001dB,8.38383376377484e+001°)
3.23593656929532e+004	(-1.04805348890389e+001dB,8.38338688154046e+001°)
3.24339617349253e+004	(-1.04607164444973e+001dB,8.38293666826025e+001°)
3.25087297385338e+004	(-1.04408986404292e+001dB,8.38248312118861e+001°)
3.25836701001912e+004	(-1.04210814814313e+001dB,8.38202623755842e+001°)
3.26587832172238e+004	(-1.04012649721085e+001dB,8.38156601459463e+001°)
3.27340694878741e+004	(-1.03814491170858e+001dB,8.38110244948809e+001°)
3.28095293113021e+004	(-1.03616339210140e+001dB,8.38063553942412e+001°)
3.28851630875885e+004	(-1.03418193885571e+001dB,8.38016528156244e+001°)
3.29609712177359e+004	(-1.03220055244022e+001dB,8.37969167305019e+001°)
3.30369541036716e+004	(-1.03021923332595e+001dB,8.37921471100545e+001°)
3.31131121482492e+004	(-1.02823798198561e+001dB,8.37873439253987e+001°)
3.31894457552511e+004	(-1.02625679889334e+001dB,8.37825071474033e+001°)
3.32659553293905e+004	(-1.02427568452753e+001dB,8.37776367467833e+001°)
3.33426412763135e+004	(-1.02229463936686e+001dB,8.37727326940079e+001°)
3.34195040026014e+004	(-1.02031366389126e+001dB,8.37677949594499e+001°)
3.34965439157728e+004	(-1.01833275858539e+001dB,8.37628235131772e+001°)
3.35737614242854e+004	(-1.01635192393393e+001dB,8.37578183252483e+001°)
3.36511569375390e+004	(-1.01437116042460e+001dB,8.37527793653799e+001°)
3.37287308658768e+004	(-1.01239046854719e+001dB,8.37477066031319e+001°)
3.38064836205880e+004	(-1.01040984879403e+001dB,8.37426000079314e+001°)
3.38844156139101e+004	(-1.00842930165805e+001dB,8.37374595490101e+001°)
3.39625272590307e+004	(-1.00644882763740e+001dB,8.37322851953577e+001°)
3.40408189700899e+004	(-1.00446842722937e+001dB,8.37270769158778e+001°)
3.41192911621826e+004	(-1.00248810093434e+001dB,8.37218346791582e+001°)
3.41979442513606e+004	(-1.00050784925743e+001dB,8.37165584537165e+001°)
3.42767786546348e+004	(-9.98527672701946e+000dB,8.37112482078055e+001°)
3.43557947899772e+004	(-9.96547571776169e+000dB,8.37059039095787e+001°)
3.44349930763235e+004	(-9.94567546990839e+000dB,8.37005255268889e+001°)
3.45143739335753e+004	(-9.92587598857288e+000dB,8.36951130275358e+001°)
3.45939377826018e+004	(-9.90607727890211e+000dB,8.36896663790273e+001°)
3.46736850452428e+004	(-9.88627934606525e+000dB,8.36841855486572e+001°)
3.47536161443102e+004	(-9.86648219526692e+000dB,8.36786705036872e+001°)
3.48337315035907e+004	(-9.84668583171265e+000dB,8.36731212110928e+001°)
3.49140315478481e+004	(-9.82689026065172e+000dB,8.36675376376427e+001°)
3.49945167028252e+004	(-9.80709548734377e+000dB,8.36619197499503e+001°)
3.50751873952463e+004	(-9.78730151707820e+000dB,8.36562675144273e+001°)
3.51560440528193e+004	(-9.76750835517915e+000dB,8.36505808973878e+001°)
3.52370871042381e+004	(-9.74771600698131e+000dB,8.36448598648116e+001°)
3.53183169791851e+004	(-9.72792447784166e+000dB,8.36391043826052e+001°)
3.53997341083328e+004	(-9.70813377316046e+000dB,8.36333144164130e+001°)
3.54813389233469e+004	(-9.68834389834440e+000dB,8.36274899317722e+001°)
3.55631318568879e+004	(-9.66855485883585e+000dB,8.36216308939787e+001°)
3.56451133426137e+004	(-9.64876666010995e+000dB,8.36157372681370e+001°)
3.57272838151822e+004	(-9.62897930763897e+000dB,8.36098090192339e+001°)
3.58096437102528e+004	(-9.60919280695374e+000dB,8.36038461119416e+001°)
3.58921934644897e+004	(-9.58940716359806e+000dB,8.35978485108973e+001°)
3.59749335155634e+004	(-9.56962238313243e+000dB,8.35918161804110e+001°)
3.60578643021534e+004	(-9.54983847116545e+000dB,8.35857490847264e+001°)
3.61409862639505e+004	(-9.53005543330808e+000dB,8.35796471878258e+001°)
3.62242998416590e+004	(-9.51027327521530e+000dB,8.35735104535448e+001°)
3.63078054769992e+004	(-9.49049200256124e+000dB,8.35673388454609e+001°)
3.63915036127098e+004	(-9.47071162105828e+000dB,8.35611323270828e+001°)
3.64753946925498e+004	(-9.45093213642669e+000dB,8.35548908616265e+001°)
3.65594791613015e+004	(-9.43115355442701e+000dB,8.35486144121747e+001°)
3.66437574647723e+004	(-9.41137588084738e+000dB,8.35423029416350e+001°)
3.67282300497974e+004	(-9.39159912150156e+000dB,8.35359564126526e+001°)
3.68128973642421e+004	(-9.37182328223186e+000dB,8.35295747877897e+001°)
3.68977598570039e+004	(-9.35204836891068e+000dB,8.35231580293389e+001°)
3.69828179780155e+004	(-9.33227438743613e+000dB,8.35167060994499e+001°)
3.70680721782464e+004	(-9.31250134372582e+000dB,8.35102189600841e+001°)
3.71535229097061e+004	(-9.29272924374989e+000dB,8.35036965730166e+001°)
3.72391706254456e+004	(-9.27295809348757e+000dB,8.34971388997619e+001°)
3.73250157795608e+004	(-9.25318789895592e+000dB,8.34905459017703e+001°)
3.74110588271941e+004	(-9.23341866619484e+000dB,8.34839175402364e+001°)
3.74973002245371e+004	(-9.21365040127095e+000dB,8.34772537761808e+001°)
3.75837404288331e+004	(-9.19388311030970e+000dB,8.34705545704709e+001°)
3.76703798983795e+004	(-9.17411679942216e+000dB,8.34638198836573e+001°)
3.77572190925302e+004	(-9.15435147477986e+000dB,8.34570496763027e+001°)
3.78442584716979e+004	(-9.13458714257856e+000dB,8.34502439086206e+001°)
3.79314984973567e+004	(-9.11482380903541e+000dB,8.34434025407303e+001°)
3.80189396320446e+004	(-9.09506148041623e+000dB,8.34365255324938e+001°)
3.81065823393658e+004	(-9.07530016299424e+000dB,8.34296128436855e+001°)
3.81944270839931e+004	(-9.05553986309512e+000dB,8.34226644337791e+001°)
3.82824743316707e+004	(-9.03578058706075e+000dB,8.34156802621510e+001°)
3.83707245492163e+004	(-9.01602234127876e+000dB,8.34086602879350e+001°)
3.84591782045237e+004	(-8.99626513215478e+000dB,8.34016044701436e+001°)
3.85478357665655e+004	(-8.97650896613402e+000dB,8.33945127675490e+001°)
3.86366977053952e+004	(-8.95675384969346e+000dB,8.33873851387147e+001°)
3.87257644921500e+004	(-8.93699978933426e+000dB,8.33802215420834e+001°)
3.88150365990531e+004	(-8.91724679160371e+000dB,8.33730219359120e+001°)
3.89045144994163e+004	(-8.89749486307487e+000dB,8.33657862782036e+001°)
3.89941986676425e+004	(-8.87774401035303e+000dB,8.33585145268202e+001°)
3.90840895792284e+004	(-8.85799424007416e+000dB,8.33512066394551e+001°)
3.91741877107665e+004	(-8.83824555891250e+000dB,8.33438625735799e+001°)
3.92644935399481e+004	(-8.81849797358396e+000dB,8.33364822865045e+001°)
3.93550075455658e+004	(-8.79875149080725e+000dB,8.33290657353421e+001°)
3.94457302075159e+004	(-8.77900611738365e+000dB,8.33216128770459e+001°)
3.95366620068008e+004	(-8.75926186009844e+000dB,8.33141236683480e+001°)
3.96278034255319e+004	(-8.73951872580674e+000dB,8.33065980658103e+001°)
3.97191549469320e+004	(-8.71977672137903e+000dB,8.32990360257832e+001°)
3.98107170553377e+004	(-8.70003585373695e+000dB,8.32914375045296e+001°)
3.99024902362021e+004	(-8.68029612982140e+000dB,8.32838024580065e+001°)
3.99944749760976e+004	(-8.66055755661643e+000dB,8.32761308420871e+001°)
4.00866717627181e+004	(-8.64082014114162e+000dB,8.32684226123241e+001°)
4.01790810848818e+004	(-8.62108389045026e+000dB,8.32606777243154e+001°)
4.02717034325337e+004	(-8.60134881162909e+000dB,8.32528961331965e+001°)
4.03645392967482e+004	(-8.58161491181518e+000dB,8.32450777941495e+001°)
4.04575891697320e+004	(-8.56188219816675e+000dB,8.32372226620267e+001°)
4.05508535448261e+004	(-8.54215067786679e+000dB,8.32293306916023e+001°)
4.06443329165089e+004	(-8.52242035817507e+000dB,8.32214018373642e+001°)
4.07380277803989e+004	(-8.50269124635768e+000dB,8.32134360537338e+001°)
4.08319386332568e+004	(-8.48296334971517e+000dB,8.32054332948424e+001°)
4.09260659729887e+004	(-8.46323667561457e+000dB,8.31973935146883e+001°)
4.10204102986482e+004	(-8.44351123142559e+000dB,8.31893166670901e+001°)
4.11149721104397e+004	(-8.42378702457478e+000dB,8.31812027056864e+001°)
4.12097519097205e+004	(-8.40406406254554e+000dB,8.31730515838917e+001°)
4.13047501990036e+004	(-8.38434235281187e+000dB,8.31648632549908e+001°)
4.13999674819604e+004	(-8.36462190292857e+000dB,8.31566376720928e+001°)
4.14954042634237e+004	(-8.34490272046394e+000dB,8.31483747880711e+001°)
4.15910610493896e+004	(-8.32518481305801e+000dB,8.31400745556454e+001°)
4.16869383470208e+004	(-8.30546818833599e+000dB,8.31317369273556e+001°)
4.17830366646495e+004	(-8.28575285401820e+000dB,8.31233618555673e+001°)
4.18793565117791e+004	(-8.26603881783361e+000dB,8.31149492924629e+001°)
4.19758983990880e+004	(-8.24632608757377e+000dB,8.31064991900403e+001°)
4.20726628384316e+004	(-8.22661467103510e+000dB,8.30980115001161e+001°)
4.21696503428454e+004	(-8.20690457608554e+000dB,8.30894861743135e+001°)
4.22668614265474e+004	(-8.18719581062323e+000dB,8.30809231641203e+001°)
4.23642966049412e+004	(-8.16748838259960e+000dB,8.30723224207932e+001°)
4.24619563946183e+004	(-8.14778229997849e+000dB,8.30636838954493e+001°)
4.25598413133613e+004	(-8.12807757079976e+000dB,8.30550075390222e+001°)
4.26579518801462e+004	(-8.10837420312172e+000dB,8.30462933022157e+001°)
4.27562886151456e+004	(-8.08867220504932e+000dB,8.30375411356390e+001°)
4.28548520397309e+004	(-8.06897158473550e+000dB,8.30287509896467e+001°)
4.29536426764756e+004	(-8.04927235038053e+000dB,8.30199228144800e+001°)
4.30526610491579e+004	(-8.02957451021211e+000dB,8.30110565601405e+001°)
4.31519076827633e+004	(-8.00987807251376e+000dB,8.30021521765081e+001°)
4.32513831034877e+004	(-7.99018304559774e+000dB,8.29932096132710e+001°)
4.33510878387396e+004	(-7.97048943784508e+000dB,8.29842288198842e+001°)
4.34510224171439e+004	(-7.95079725765535e+000dB,8.29752097457497e+001°)
4.35511873685435e+004	(-7.93110651349934e+000dB,8.29661523399839e+001°)
4.36515832240032e+004	(-7.91141721384909e+000dB,8.29570565515481e+001°)
4.37522105158118e+004	(-7.89172936726840e+000dB,8.29479223292480e+001°)
4.38530697774852e+004	(-7.87204298234436e+000dB,8.29387496217306e+001°)
4.39541615437690e+004	(-7.85235806770651e+000dB,8.29295383774447e+001°)
4.40554863506418e+004	(-7.83267463203990e+000dB,8.29202885446857e+001°)
4.41570447353177e+004	(-7.81299268406223e+000dB,8.29110000715090e+001°)
4.42588372362491e+004	(-7.79331223254854e+000dB,8.29016729059112e+001°)
4.43608643931297e+004	(-7.77363328631823e+000dB,8.28923069955897e+001°)
4.44631267468973e+004	(-7.75395585423660e+000dB,8.28829022882068e+001°)
4.45656248397367e+004	(-7.73427994521682e+000dB,8.28734587311541e+001°)
4.46683592150826e+004	(-7.71460556821011e+000dB,8.28639762716493e+001°)
4.47713304176225e+004	(-7.69493273222897e+000dB,8.28544548567715e+001°)
4.48745389932995e+004	(-7.67526144633084e+000dB,8.28448944334665e+001°)
4.49779854893150e+004	(-7.65559171960949e+000dB,8.28352949484338e+001°)
4.50816704541322e+004	(-7.63592356122098e+000dB,8.28256563482241e+001°)
4.51855944374784e+004	(-7.61625698036076e+000dB,8.28159785792813e+001°)
4.52897579903482e+004	(-7.59659198627930e+000dB,8.28062615877784e+001°)
4.53941616650064e+004	(-7.57692858827359e+000dB,8.27965053198535e+001°)
4.54988060149909e+004	(-7.55726679569674e+000dB,8.27867097213250e+001°)
4.56036915951156e+004	(-7.53760661792656e+000dB,8.27768747379617e+001°)
4.57088189614735e+004	(-7.51794806442093e+000dB,8.27670003153022e+001°)
4.58141886714393e+004	(-7.49829114468601e+000dB,8.27570863987202e+001°)
4.59198012836728e+004	(-7.47863586824918e+000dB,8.27471329334702e+001°)
4.60256573581215e+004	(-7.45898224472251e+000dB,8.27371398645792e+001°)
4.61317574560238e+004	(-7.43933028375370e+000dB,8.27271071370037e+001°)
4.62381021399118e+004	(-7.41967999503506e+000dB,8.27170346954589e+001°)
4.63446919736146e+004	(-7.40003138832622e+000dB,8.27069224844844e+001°)
4.64515275222607e+004	(-7.38038447343465e+000dB,8.26967704484680e+001°)
4.65586093522816e+004	(-7.36073926021374e+000dB,8.26865785317159e+001°)
4.66659380314145e+004	(-7.34109575856399e+000dB,8.26763466783045e+001°)
4.67735141287054e+004	(-7.32145397845394e+000dB,8.26660748321018e+001°)
4.68813382145121e+004	(-7.30181392991440e+000dB,8.26557629369012e+001°)
4.69894108605071e+004	(-7.28217562299272e+000dB,8.26454109362992e+001°)
4.70977326396808e+004	(-7.26253906782104e+000dB,8.26350187737669e+001°)
4.72063041263445e+004	(-7.24290427457704e+000dB,8.26245863925381e+001°)
4.73151258961335e+004	(-7.22327125349179e+000dB,8.26141137357618e+001°)
4.74241985260099e+004	(-7.20364001486075e+000dB,8.26036007464086e+001°)
4.75335225942659e+004	(-7.18401056900593e+000dB,8.25930473672951e+001°)
4.76430986805269e+004	(-7.16438292634222e+000dB,8.25824535410643e+001°)
4.77529273657544e+004	(-7.14475709731126e+000dB,8.25718192102194e+001°)
4.78630092322491e+004	(-7.12513309243213e+000dB,8.25611443171021e+001°)
