Freq.	V(n008)
7.49894209332258e+003	(3.95175533587810e+001dB,-8.73723480853907e+001°)
7.51622894018007e+003	(3.94975809017543e+001dB,-8.73775570889725e+001°)
7.53355563733518e+003	(3.94776082455267e+001dB,-8.73827520815384e+001°)
7.55092227665235e+003	(3.94576353907923e+001dB,-8.73879330900305e+001°)
7.56832895020775e+003	(3.94376623382398e+001dB,-8.73931001405939e+001°)
7.58577575028983e+003	(3.94176890885603e+001dB,-8.73982532600443e+001°)
7.60326276939981e+003	(3.93977156424245e+001dB,-8.74033924733504e+001°)
7.62079010025211e+003	(3.93777420005150e+001dB,-8.74085178070033e+001°)
7.63835783577489e+003	(3.93577681635023e+001dB,-8.74136292862837e+001°)
7.65596606911054e+003	(3.93377941320671e+001dB,-8.74187269382033e+001°)
7.67361489361616e+003	(3.93178199068668e+001dB,-8.74238107875073e+001°)
7.69130440286406e+003	(3.92978454885690e+001dB,-8.74288808598376e+001°)
7.70903469064226e+003	(3.92778708778371e+001dB,-8.74339371815125e+001°)
7.72680585095498e+003	(3.92578960753272e+001dB,-8.74389797776522e+001°)
7.74461797802314e+003	(3.92379210816942e+001dB,-8.74440086736265e+001°)
7.76247116628486e+003	(3.92179458975870e+001dB,-8.74490238946595e+001°)
7.78036551039598e+003	(3.91979705236557e+001dB,-8.74540254660320e+001°)
7.79830110523052e+003	(3.91779949605480e+001dB,-8.74590134136849e+001°)
7.81627804588123e+003	(3.91580192089006e+001dB,-8.74639877619666e+001°)
7.83429642766004e+003	(3.91380432693548e+001dB,-8.74689485363200e+001°)
7.85235634609864e+003	(3.91180671425477e+001dB,-8.74738957622225e+001°)
7.87045789694890e+003	(3.90980908291068e+001dB,-8.74788294633691e+001°)
7.88860117618345e+003	(3.90781143296657e+001dB,-8.74837496657743e+001°)
7.90678627999615e+003	(3.90581376448445e+001dB,-8.74886563932388e+001°)
7.92501330480262e+003	(3.90381607752738e+001dB,-8.74935496714722e+001°)
7.94328234724071e+003	(3.90181837215673e+001dB,-8.74984295244033e+001°)
7.96159350417107e+003	(3.89982064843465e+001dB,-8.75032959770284e+001°)
7.97994687267765e+003	(3.89782290642238e+001dB,-8.75081490540031e+001°)
7.99834255006816e+003	(3.89582514618050e+001dB,-8.75129887788178e+001°)
8.01678063387466e+003	(3.89382736777066e+001dB,-8.75178151770525e+001°)
8.03526122185404e+003	(3.89182957125237e+001dB,-8.75226282717190e+001°)
8.05378441198853e+003	(3.88983175668713e+001dB,-8.75274280889022e+001°)
8.07235030248624e+003	(3.88783392413297e+001dB,-8.75322146503404e+001°)
8.09095899178167e+003	(3.88583607365098e+001dB,-8.75369879818268e+001°)
8.10961057853625e+003	(3.88383820530030e+001dB,-8.75417481072266e+001°)
8.12830516163883e+003	(3.88184031913954e+001dB,-8.75464950498604e+001°)
8.14704284020623e+003	(3.87984241522773e+001dB,-8.75512288344997e+001°)
8.16582371358375e+003	(3.87784449362223e+001dB,-8.75559494828217e+001°)
8.18464788134572e+003	(3.87584655438289e+001dB,-8.75606570212959e+001°)
8.20351544329600e+003	(3.87384859756603e+001dB,-8.75653514715303e+001°)
8.22242649946852e+003	(3.87185062323032e+001dB,-8.75700328583362e+001°)
8.24138115012783e+003	(3.86985263143268e+001dB,-8.75747012046347e+001°)
8.26037949576959e+003	(3.86785462223021e+001dB,-8.75793565341840e+001°)
8.27942163712114e+003	(3.86585659567922e+001dB,-8.75839988698393e+001°)
8.29850767514201e+003	(3.86385855183660e+001dB,-8.75886282354873e+001°)
8.31763771102449e+003	(3.86186049075845e+001dB,-8.75932446539180e+001°)
8.33681184619412e+003	(3.85986241250069e+001dB,-8.75978481485657e+001°)
8.35603018231025e+003	(3.85786431711913e+001dB,-8.76024387425457e+001°)
8.37529282126659e+003	(3.85586620466862e+001dB,-8.76070164584536e+001°)
8.39459986519173e+003	(3.85386807520465e+001dB,-8.76115813197303e+001°)
8.41395141644970e+003	(3.85186992878197e+001dB,-8.76161333487267e+001°)
8.43334757764050e+003	(3.84987176545537e+001dB,-8.76206725690150e+001°)
8.45278845160064e+003	(3.84787358527889e+001dB,-8.76251990028895e+001°)
8.47227414140370e+003	(3.84587538830672e+001dB,-8.76297126732847e+001°)
8.49180475036087e+003	(3.84387717459201e+001dB,-8.76342136016926e+001°)
8.51138038202149e+003	(3.84187894418955e+001dB,-8.76387018125117e+001°)
8.53100114017361e+003	(3.83988069715158e+001dB,-8.76431773269881e+001°)
8.55066712884454e+003	(3.83788243353153e+001dB,-8.76476401675806e+001°)
8.57037845230140e+003	(3.83588415338182e+001dB,-8.76520903568100e+001°)
8.59013521505166e+003	(3.83388585675542e+001dB,-8.76565279170866e+001°)
8.60993752184370e+003	(3.83188754370423e+001dB,-8.76609528705102e+001°)
8.62978547766739e+003	(3.82988921428030e+001dB,-8.76653652390685e+001°)
8.64967918775461e+003	(3.82789086853567e+001dB,-8.76697650451950e+001°)
8.66961875757984e+003	(3.82589250652104e+001dB,-8.76741523098971e+001°)
8.68960429286069e+003	(3.82389412828865e+001dB,-8.76785270566896e+001°)
8.70963589955847e+003	(3.82189573388866e+001dB,-8.76828893057976e+001°)
8.72971368387878e+003	(3.81989732337274e+001dB,-8.76872390805026e+001°)
8.74983775227201e+003	(3.81789889679029e+001dB,-8.76915764008216e+001°)
8.77000821143400e+003	(3.81590045419257e+001dB,-8.76959012899875e+001°)
8.79022516830649e+003	(3.81390199562928e+001dB,-8.77002137690987e+001°)
8.81048873007778e+003	(3.81190352114986e+001dB,-8.77045138591358e+001°)
8.83079900418326e+003	(3.80990503080454e+001dB,-8.77088015822763e+001°)
8.85115609830598e+003	(3.80790652464211e+001dB,-8.77130769592919e+001°)
8.87156012037723e+003	(3.80590800271215e+001dB,-8.77173400124927e+001°)
8.89201117857710e+003	(3.80390946506287e+001dB,-8.77215907617273e+001°)
8.91250938133506e+003	(3.80191091174344e+001dB,-8.77258292292819e+001°)
8.93305483733055e+003	(3.79991234280210e+001dB,-8.77300554358753e+001°)
8.95364765549353e+003	(3.79791375828691e+001dB,-8.77342694023260e+001°)
8.97428794500507e+003	(3.79591515824598e+001dB,-8.77384711498816e+001°)
8.99497581529793e+003	(3.79391654272697e+001dB,-8.77426606995063e+001°)
9.01571137605714e+003	(3.79191791177726e+001dB,-8.77468380718906e+001°)
9.03649473722058e+003	(3.78991926544434e+001dB,-8.77510032881569e+001°)
9.05732600897956e+003	(3.78792060377521e+001dB,-8.77551563686251e+001°)
9.07820530177942e+003	(3.78592192681675e+001dB,-8.77592973345794e+001°)
9.09913272632007e+003	(3.78392323461547e+001dB,-8.77634262059668e+001°)
9.12010839355664e+003	(3.78192452721736e+001dB,-8.77675430029910e+001°)
9.14113241470004e+003	(3.77992580466959e+001dB,-8.77716477471817e+001°)
9.16220490121753e+003	(3.77792706701717e+001dB,-8.77757404580266e+001°)
9.18332596483334e+003	(3.77592831430655e+001dB,-8.77798211565129e+001°)
9.20449571752923e+003	(3.77392954658293e+001dB,-8.77838898624749e+001°)
9.22571427154514e+003	(3.77193076389156e+001dB,-8.77879465963568e+001°)
9.24698173937973e+003	(3.76993196627776e+001dB,-8.77919913779974e+001°)
9.26829823379099e+003	(3.76793315378613e+001dB,-8.77960242274844e+001°)
9.28966386779686e+003	(3.76593432646177e+001dB,-8.78000451649991e+001°)
9.31107875467579e+003	(3.76393548434898e+001dB,-8.78040542106264e+001°)
9.33254300796739e+003	(3.76193662749209e+001dB,-8.78080513836820e+001°)
9.35405674147300e+003	(3.75993775593541e+001dB,-8.78120367049436e+001°)
9.37562006925627e+003	(3.75793886972270e+001dB,-8.78160101937209e+001°)
9.39723310564384e+003	(3.75593996889730e+001dB,-8.78199718689026e+001°)
9.41889596522587e+003	(3.75394105350308e+001dB,-8.78239217510075e+001°)
9.44060876285668e+003	(3.75194212358331e+001dB,-8.78278598596180e+001°)
9.46237161365537e+003	(3.74994317918089e+001dB,-8.78317862133774e+001°)
9.48418463300641e+003	(3.74794422033901e+001dB,-8.78357008328947e+001°)
9.50604793656025e+003	(3.74594524710000e+001dB,-8.78396037363169e+001°)
9.52796164023394e+003	(3.74394625950675e+001dB,-8.78434949437516e+001°)
9.54992586021178e+003	(3.74194725760131e+001dB,-8.78473744740411e+001°)
9.57194071294586e+003	(3.73994824142616e+001dB,-8.78512423471260e+001°)
9.59400631515674e+003	(3.73794921102310e+001dB,-8.78550985813596e+001°)
9.61612278383404e+003	(3.73595016643350e+001dB,-8.78589431953570e+001°)
9.63829023623710e+003	(3.73395110769954e+001dB,-8.78627762093324e+001°)
9.66050878989552e+003	(3.73195203486214e+001dB,-8.78665976412515e+001°)
9.68277856260987e+003	(3.72995294796253e+001dB,-8.78704075100093e+001°)
9.70509967245227e+003	(3.72795384704206e+001dB,-8.78742058349320e+001°)
9.72747223776702e+003	(3.72595473214150e+001dB,-8.78779926347594e+001°)
9.74989637717123e+003	(3.72395560330123e+001dB,-8.78817679273536e+001°)
9.77237220955546e+003	(3.72195646056200e+001dB,-8.78855317321411e+001°)
9.79489985408433e+003	(3.71995730396386e+001dB,-8.78892840671746e+001°)
9.81747943019718e+003	(3.71795813354714e+001dB,-8.78930249512502e+001°)
9.84011105760867e+003	(3.71595894935193e+001dB,-8.78967544027737e+001°)
9.86279485630943e+003	(3.71395975141739e+001dB,-8.79004724395933e+001°)
9.88553094656671e+003	(3.71196053978402e+001dB,-8.79041790811230e+001°)
9.90831944892499e+003	(3.70996131449039e+001dB,-8.79078743442604e+001°)
9.93116048420664e+003	(3.70796207557613e+001dB,-8.79115582474860e+001°)
9.95405417351257e+003	(3.70596282308037e+001dB,-8.79152308095226e+001°)
9.97700063822282e+003	(3.70396355704228e+001dB,-8.79188920485482e+001°)
9.99999999999728e+003	(3.70196427750029e+001dB,-8.79225419818710e+001°)
1.00230523807763e+004	(3.69996498449249e+001dB,-8.79261806270652e+001°)
1.00461579027812e+004	(3.69796567805822e+001dB,-8.79298080030930e+001°)
1.00693166885153e+004	(3.69596635823517e+001dB,-8.79334241267722e+001°)
1.00925288607641e+004	(3.69396702506161e+001dB,-8.79370290162926e+001°)
1.01157945425962e+004	(3.69196767857548e+001dB,-8.79406226894781e+001°)
1.01391138573640e+004	(3.68996831881440e+001dB,-8.79442051636177e+001°)
1.01624869287042e+004	(3.68796894581635e+001dB,-8.79477764565738e+001°)
1.01859138805384e+004	(3.68596955961848e+001dB,-8.79513365858404e+001°)
1.02093948370740e+004	(3.68397016025818e+001dB,-8.79548855685351e+001°)
1.02329299228048e+004	(3.68197074777248e+001dB,-8.79584234222090e+001°)
1.02565192625113e+004	(3.67997132219849e+001dB,-8.79619501640381e+001°)
1.02801629812619e+004	(3.67797188357283e+001dB,-8.79654658111430e+001°)
1.03038612044134e+004	(3.67597243193211e+001dB,-8.79689703807581e+001°)
1.03276140576112e+004	(3.67397296731349e+001dB,-8.79724638906924e+001°)
1.03514216667906e+004	(3.67197348975302e+001dB,-8.79759463577579e+001°)
1.03752841581773e+004	(3.66997399928644e+001dB,-8.79794177979539e+001°)
1.03992016582878e+004	(3.66797449595052e+001dB,-8.79828782295602e+001°)
1.04231742939302e+004	(3.66597497978078e+001dB,-8.79863276687856e+001°)
1.04472021922052e+004	(3.66397545081310e+001dB,-8.79897661324230e+001°)
1.04712854805061e+004	(3.66197590908313e+001dB,-8.79931936375234e+001°)
1.04954242865204e+004	(3.65997635462631e+001dB,-8.79966102003237e+001°)
1.05196187382294e+004	(3.65797678747828e+001dB,-8.80000158382523e+001°)
1.05438689639097e+004	(3.65597720767388e+001dB,-8.80034105673024e+001°)
1.05681750921337e+004	(3.65397761524821e+001dB,-8.80067944039036e+001°)
1.05925372517700e+004	(3.65197801023648e+001dB,-8.80101673648873e+001°)
1.06169555719844e+004	(3.64997839267301e+001dB,-8.80135294664420e+001°)
1.06414301822403e+004	(3.64797876259298e+001dB,-8.80168807250175e+001°)
1.06659612122997e+004	(3.64597912003069e+001dB,-8.80202211573348e+001°)
1.06905487922237e+004	(3.64397946502035e+001dB,-8.80235507785592e+001°)
1.07151930523731e+004	(3.64197979759664e+001dB,-8.80268696062350e+001°)
1.07398941234095e+004	(3.63998011779296e+001dB,-8.80301776550109e+001°)
1.07646521362954e+004	(3.63798042564399e+001dB,-8.80334749420561e+001°)
1.07894672222953e+004	(3.63598072118323e+001dB,-8.80367614830058e+001°)
1.08143395129764e+004	(3.63398100444436e+001dB,-8.80400372936124e+001°)
1.08392691402091e+004	(3.63198127546125e+001dB,-8.80433023901848e+001°)
1.08642562361677e+004	(3.62998153426708e+001dB,-8.80465567881219e+001°)
1.08893009333314e+004	(3.62798178089513e+001dB,-8.80498005032261e+001°)
1.09144033644846e+004	(3.62598201537881e+001dB,-8.80530335512706e+001°)
1.09395636627179e+004	(3.62398223775154e+001dB,-8.80562559485998e+001°)
1.09647819614289e+004	(3.62198244804531e+001dB,-8.80594677094520e+001°)
1.09900583943222e+004	(3.61998264629376e+001dB,-8.80626688502586e+001°)
1.10153930954111e+004	(3.61798283252907e+001dB,-8.80658593859504e+001°)
1.10407861990177e+004	(3.61598300678435e+001dB,-8.80690393326003e+001°)
1.10662378397736e+004	(3.61398316909177e+001dB,-8.80722087053832e+001°)
1.10917481526210e+004	(3.61198331948361e+001dB,-8.80753675191617e+001°)
1.11173172728129e+004	(3.60998345799236e+001dB,-8.80785157899304e+001°)
1.11429453359143e+004	(3.60798358465003e+001dB,-8.80816535323599e+001°)
1.11686324778026e+004	(3.60598369948838e+001dB,-8.80847807613927e+001°)
1.11943788346685e+004	(3.60398380253931e+001dB,-8.80878974920933e+001°)
1.12201845430166e+004	(3.60198389383508e+001dB,-8.80910037403637e+001°)
1.12460497396662e+004	(3.59998397340670e+001dB,-8.80940995199425e+001°)
1.12719745617520e+004	(3.59798404128587e+001dB,-8.80971848462614e+001°)
1.12979591467249e+004	(3.59598409750441e+001dB,-8.81002597346005e+001°)
1.13240036323525e+004	(3.59398414209328e+001dB,-8.81033241992103e+001°)
1.13501081567200e+004	(3.59198417508373e+001dB,-8.81063782546204e+001°)
1.13762728582312e+004	(3.58998419650670e+001dB,-8.81094219162019e+001°)
1.14024978756086e+004	(3.58798420639363e+001dB,-8.81124551984499e+001°)
1.14287833478946e+004	(3.58598420477500e+001dB,-8.81154781151446e+001°)
1.14551294144522e+004	(3.58398419168184e+001dB,-8.81184906817510e+001°)
1.14815362149657e+004	(3.58198416714444e+001dB,-8.81214929118860e+001°)
1.15080038894412e+004	(3.57998413119357e+001dB,-8.81244848204243e+001°)
1.15345325782078e+004	(3.57798408385983e+001dB,-8.81274664218076e+001°)
1.15611224219178e+004	(3.57598402517335e+001dB,-8.81304377299093e+001°)
1.15877735615481e+004	(3.57398395516471e+001dB,-8.81333987592910e+001°)
1.16144861384002e+004	(3.57198387386363e+001dB,-8.81363495239585e+001°)
1.16412602941017e+004	(3.56998378130024e+001dB,-8.81392900377613e+001°)
1.16680961706064e+004	(3.56798367750495e+001dB,-8.81422203152399e+001°)
1.16949939101955e+004	(3.56598356250700e+001dB,-8.81451403701045e+001°)
1.17219536554781e+004	(3.56398343633650e+001dB,-8.81480502163291e+001°)
1.17489755493921e+004	(3.56198329902296e+001dB,-8.81509498677545e+001°)
1.17760597352048e+004	(3.55998315059614e+001dB,-8.81538393383554e+001°)
1.18032063565141e+004	(3.55798299108532e+001dB,-8.81567186418239e+001°)
1.18304155572484e+004	(3.55598282051996e+001dB,-8.81595877918599e+001°)
1.18576874816683e+004	(3.55398263892930e+001dB,-8.81624468021549e+001°)
1.18850222743669e+004	(3.55198244634271e+001dB,-8.81652956865470e+001°)
1.19124200802705e+004	(3.54998224278916e+001dB,-8.81681344581885e+001°)
1.19398810446394e+004	(3.54798202829736e+001dB,-8.81709631303760e+001°)
1.19674053130691e+004	(3.54598180289668e+001dB,-8.81737817173548e+001°)
1.19949930314905e+004	(3.54398156661565e+001dB,-8.81765902318891e+001°)
1.20226443461708e+004	(3.54198131948316e+001dB,-8.81793886872859e+001°)
1.20503594037147e+004	(3.53998106152802e+001dB,-8.81821770972645e+001°)
1.20781383510645e+004	(3.53798079277851e+001dB,-8.81849554746111e+001°)
1.21059813355015e+004	(3.53598051326322e+001dB,-8.81877238327857e+001°)
1.21338885046464e+004	(3.53398022301065e+001dB,-8.81904821849903e+001°)
1.21618600064603e+004	(3.53197992204907e+001dB,-8.81932305440413e+001°)
1.21898959892453e+004	(3.52997961040651e+001dB,-8.81959689226308e+001°)
1.22179966016454e+004	(3.52797928811154e+001dB,-8.81986973343845e+001°)
1.22461619926471e+004	(3.52597895519189e+001dB,-8.82014157917589e+001°)
1.22743923115807e+004	(3.52397861167571e+001dB,-8.82041243078776e+001°)
1.23026877081204e+004	(3.52197825759059e+001dB,-8.82068228950850e+001°)
1.23310483322857e+004	(3.51997789296513e+001dB,-8.82095115670581e+001°)
1.23594743344417e+004	(3.51797751782621e+001dB,-8.82121903350003e+001°)
1.23879658653003e+004	(3.51597713220203e+001dB,-8.82148592127389e+001°)
1.24165230759207e+004	(3.51397673612012e+001dB,-8.82175182125605e+001°)
1.24451461177104e+004	(3.51197632960796e+001dB,-8.82201673467661e+001°)
1.24738351424260e+004	(3.50997591269286e+001dB,-8.82228066278066e+001°)
1.25025903021738e+004	(3.50797548540263e+001dB,-8.82254360684082e+001°)
1.25314117494107e+004	(3.50597504776413e+001dB,-8.82280556810586e+001°)
1.25602996369453e+004	(3.50397459980460e+001dB,-8.82306654769834e+001°)
1.25892541179382e+004	(3.50197414155164e+001dB,-8.82332654698668e+001°)
1.26182753459032e+004	(3.49997367303190e+001dB,-8.82358556707294e+001°)
1.26473634747080e+004	(3.49797319427260e+001dB,-8.82384360924004e+001°)
1.26765186585750e+004	(3.49597270530089e+001dB,-8.82410067470923e+001°)
1.27057410520819e+004	(3.49397220614317e+001dB,-8.82435676460339e+001°)
1.27350308101631e+004	(3.49197169682683e+001dB,-8.82461188021253e+001°)
1.27643880881099e+004	(3.48997117737810e+001dB,-8.82486602265163e+001°)
1.27938130415717e+004	(3.48797064782418e+001dB,-8.82511919320373e+001°)
1.28233058265567e+004	(3.48597010819129e+001dB,-8.82537139293925e+001°)
1.28528665994326e+004	(3.48396955850610e+001dB,-8.82562262310861e+001°)
1.28824955169278e+004	(3.48196899879529e+001dB,-8.82587288488927e+001°)
1.29121927361318e+004	(3.47996842908509e+001dB,-8.82612217938673e+001°)
1.29419584144963e+004	(3.47796784940193e+001dB,-8.82637050781011e+001°)
1.29717927098360e+004	(3.47596725977206e+001dB,-8.82661787130922e+001°)
1.30016957803293e+004	(3.47396666022204e+001dB,-8.82686427103692e+001°)
1.30316677845194e+004	(3.47196605077768e+001dB,-8.82710970812496e+001°)
1.30617088813148e+004	(3.46996543146540e+001dB,-8.82735418373355e+001°)
1.30918192299904e+004	(3.46796480231102e+001dB,-8.82759769895206e+001°)
1.31219989901884e+004	(3.46596416334082e+001dB,-8.82784025498443e+001°)
1.31522483219187e+004	(3.46396351458052e+001dB,-8.82808185290368e+001°)
1.31825673855604e+004	(3.46196285605627e+001dB,-8.82832249382254e+001°)
1.32129563418621e+004	(3.45996218779393e+001dB,-8.82856217891992e+001°)
1.32434153519430e+004	(3.45796150981900e+001dB,-8.82880090923151e+001°)
1.32739445772937e+004	(3.45596082215757e+001dB,-8.82903868591877e+001°)
1.33045441797772e+004	(3.45396012483508e+001dB,-8.82927551001439e+001°)
1.33352143216295e+004	(3.45195941787727e+001dB,-8.82951138265231e+001°)
1.33659551654607e+004	(3.44995870130977e+001dB,-8.82974630493383e+001°)
1.33967668742556e+004	(3.44795797515803e+001dB,-8.82998027794097e+001°)
1.34276496113749e+004	(3.44595723944780e+001dB,-8.83021330273615e+001°)
1.34586035405557e+004	(3.44395649420430e+001dB,-8.83044538038639e+001°)
1.34896288259128e+004	(3.44195573945279e+001dB,-8.83067651195154e+001°)
1.35207256319390e+004	(3.43995497521884e+001dB,-8.83090669854388e+001°)
1.35518941235066e+004	(3.43795420152766e+001dB,-8.83113594116162e+001°)
1.35831344658678e+004	(3.43595341840475e+001dB,-8.83136424090263e+001°)
