Freq.	V(n001)/-I(I2)
7.27779804536632e+003	(1.19058787920684e+002dB,-6.75795344704493e+000°)
7.29457510254377e+003	(1.19058511154862e+002dB,-6.77326803672283e+000°)
7.31139083483225e+003	(1.19058233132941e+002dB,-6.78861722222165e+000°)
7.32824533138711e+003	(1.19057953849269e+002dB,-6.80400107596178e+000°)
7.34513868156921e+003	(1.19057673298167e+002dB,-6.81941967048975e+000°)
7.36207097494542e+003	(1.19057391473935e+002dB,-6.83487307847247e+000°)
7.37904230128907e+003	(1.19057108370842e+002dB,-6.85036137270429e+000°)
7.39605275058043e+003	(1.19056823983139e+002dB,-6.86588462609671e+000°)
7.41310241300722e+003	(1.19056538305048e+002dB,-6.88144291169196e+000°)
7.43019137896505e+003	(1.19056251330767e+002dB,-6.89703630264939e+000°)
7.44731973905793e+003	(1.19055963054469e+002dB,-6.91266487225440e+000°)
7.46448758409870e+003	(1.19055673470300e+002dB,-6.92832869391596e+000°)
7.48169500510957e+003	(1.19055382572384e+002dB,-6.94402784116521e+000°)
7.49894209332258e+003	(1.19055090354816e+002dB,-6.95976238765733e+000°)
7.51622894018007e+003	(1.19054796811669e+002dB,-6.97553240717002e+000°)
7.53355563733518e+003	(1.19054501936987e+002dB,-6.99133797360381e+000°)
7.55092227665235e+003	(1.19054205724790e+002dB,-7.00717916098201e+000°)
7.56832895020775e+003	(1.19053908169071e+002dB,-7.02305604345443e+000°)
7.58577575028983e+003	(1.19053609263799e+002dB,-7.03896869528947e+000°)
7.60326276939981e+003	(1.19053309002915e+002dB,-7.05491719088028e+000°)
7.62079010025211e+003	(1.19053007380334e+002dB,-7.07090160474409e+000°)
7.63835783577489e+003	(1.19052704389947e+002dB,-7.08692201151783e+000°)
7.65596606911054e+003	(1.19052400025614e+002dB,-7.10297848596665e+000°)
7.67361489361616e+003	(1.19052094281172e+002dB,-7.11907110297155e+000°)
7.69130440286406e+003	(1.19051787150432e+002dB,-7.13519993754297e+000°)
7.70903469064226e+003	(1.19051478627176e+002dB,-7.15136506480900e+000°)
7.72680585095498e+003	(1.19051168705159e+002dB,-7.16756656002319e+000°)
7.74461797802314e+003	(1.19050857378111e+002dB,-7.18380449856034e+000°)
7.76247116628486e+003	(1.19050544639734e+002dB,-7.20007895591858e+000°)
7.78036551039598e+003	(1.19050230483702e+002dB,-7.21639000771808e+000°)
7.79830110523052e+003	(1.19049914903663e+002dB,-7.23273772970067e+000°)
7.81627804588123e+003	(1.19049597893238e+002dB,-7.24912219773218e+000°)
7.83429642766004e+003	(1.19049279446018e+002dB,-7.26554348779963e+000°)
7.85235634609864e+003	(1.19048959555568e+002dB,-7.28200167601074e+000°)
7.87045789694890e+003	(1.19048638215427e+002dB,-7.29849683859911e+000°)
7.88860117618345e+003	(1.19048315419103e+002dB,-7.31502905191655e+000°)
7.90678627999615e+003	(1.19047991160077e+002dB,-7.33159839243811e+000°)
7.92501330480262e+003	(1.19047665431804e+002dB,-7.34820493676246e+000°)
7.94328234724071e+003	(1.19047338227708e+002dB,-7.36484876160685e+000°)
7.96159350417107e+003	(1.19047009541187e+002dB,-7.38152994381351e+000°)
7.97994687267765e+003	(1.19046679365608e+002dB,-7.39824856034327e+000°)
7.99834255006816e+003	(1.19046347694313e+002dB,-7.41500468827874e+000°)
8.01678063387466e+003	(1.19046014520612e+002dB,-7.43179840482764e+000°)
8.03526122185404e+003	(1.19045679837788e+002dB,-7.44862978731422e+000°)
8.05378441198853e+003	(1.19045343639096e+002dB,-7.46549891318693e+000°)
8.07235030248624e+003	(1.19045005917759e+002dB,-7.48240586001382e+000°)
8.09095899178167e+003	(1.19044666666973e+002dB,-7.49935070548484e+000°)
8.10961057853625e+003	(1.19044325879906e+002dB,-7.51633352740832e+000°)
8.12830516163883e+003	(1.19043983549695e+002dB,-7.53335440371919e+000°)
8.14704284020623e+003	(1.19043639669446e+002dB,-7.55041341246711e+000°)
8.16582371358375e+003	(1.19043294232240e+002dB,-7.56751063182586e+000°)
8.18464788134572e+003	(1.19042947231124e+002dB,-7.58464614008393e+000°)
8.20351544329600e+003	(1.19042598659117e+002dB,-7.60182001566013e+000°)
8.22242649946852e+003	(1.19042248509208e+002dB,-7.61903233708507e+000°)
8.24138115012783e+003	(1.19041896774356e+002dB,-7.63628318301119e+000°)
8.26037949576959e+003	(1.19041543447490e+002dB,-7.65357263221503e+000°)
8.27942163712114e+003	(1.19041188521508e+002dB,-7.67090076358642e+000°)
8.29850767514201e+003	(1.19040831989279e+002dB,-7.68826765613828e+000°)
8.31763771102449e+003	(1.19040473843640e+002dB,-7.70567338900575e+000°)
8.33681184619412e+003	(1.19040114077399e+002dB,-7.72311804143618e+000°)
8.35603018231025e+003	(1.19039752683331e+002dB,-7.74060169280320e+000°)
8.37529282126659e+003	(1.19039389654182e+002dB,-7.75812442259757e+000°)
8.39459986519173e+003	(1.19039024982667e+002dB,-7.77568631042471e+000°)
8.41395141644970e+003	(1.19038658661469e+002dB,-7.79328743601503e+000°)
8.43334757764050e+003	(1.19038290683240e+002dB,-7.81092787921441e+000°)
8.45278845160064e+003	(1.19037921040601e+002dB,-7.82860771998742e+000°)
8.47227414140370e+003	(1.19037549726142e+002dB,-7.84632703841635e+000°)
8.49180475036087e+003	(1.19037176732420e+002dB,-7.86408591470158e+000°)
8.51138038202149e+003	(1.19036802051961e+002dB,-7.88188442916587e+000°)
8.53100114017361e+003	(1.19036425677260e+002dB,-7.89972266224207e+000°)
8.55066712884454e+003	(1.19036047600778e+002dB,-7.91760069448676e+000°)
8.57037845230140e+003	(1.19035667814947e+002dB,-7.93551860657305e+000°)
8.59013521505166e+003	(1.19035286312163e+002dB,-7.95347647928761e+000°)
8.60993752184370e+003	(1.19034903084793e+002dB,-7.97147439354011e+000°)
8.62978547766739e+003	(1.19034518125170e+002dB,-7.98951243035091e+000°)
8.64967918775461e+003	(1.19034131425595e+002dB,-8.00759067086209e+000°)
8.66961875757984e+003	(1.19033742978335e+002dB,-8.02570919632964e+000°)
8.68960429286069e+003	(1.19033352775625e+002dB,-8.04386808812444e+000°)
8.70963589955847e+003	(1.19032960809668e+002dB,-8.06206742773944e+000°)
8.72971368387878e+003	(1.19032567072632e+002dB,-8.08030729677851e+000°)
8.74983775227201e+003	(1.19032171556653e+002dB,-8.09858777696079e+000°)
8.77000821143400e+003	(1.19031774253835e+002dB,-8.11690895012336e+000°)
8.79022516830649e+003	(1.19031375156245e+002dB,-8.13527089821849e+000°)
8.81048873007778e+003	(1.19030974255919e+002dB,-8.15367370331072e+000°)
8.83079900418326e+003	(1.19030571544859e+002dB,-8.17211744758401e+000°)
8.85115609830598e+003	(1.19030167015032e+002dB,-8.19060221333539e+000°)
8.87156012037723e+003	(1.19029760658373e+002dB,-8.20912808297127e+000°)
8.89201117857710e+003	(1.19029352466780e+002dB,-8.22769513902147e+000°)
8.91250938133506e+003	(1.19028942432119e+002dB,-8.24630346412163e+000°)
8.93305483733055e+003	(1.19028530546222e+002dB,-8.26495314102492e+000°)
8.95364765549353e+003	(1.19028116800884e+002dB,-8.28364425259867e+000°)
8.97428794500507e+003	(1.19027701187867e+002dB,-8.30237688182079e+000°)
8.99497581529793e+003	(1.19027283698899e+002dB,-8.32115111178462e+000°)
9.01571137605714e+003	(1.19026864325672e+002dB,-8.33996702569412e+000°)
9.03649473722058e+003	(1.19026443059842e+002dB,-8.35882470686733e+000°)
9.05732600897956e+003	(1.19026019893032e+002dB,-8.37772423873538e+000°)
9.07820530177942e+003	(1.19025594816828e+002dB,-8.39666570483805e+000°)
9.09913272632007e+003	(1.19025167822781e+002dB,-8.41564918883030e+000°)
9.12010839355664e+003	(1.19024738902407e+002dB,-8.43467477447610e+000°)
9.14113241470004e+003	(1.19024308047185e+002dB,-8.45374254565281e+000°)
9.16220490121753e+003	(1.19023875248560e+002dB,-8.47285258634678e+000°)
9.18332596483334e+003	(1.19023440497939e+002dB,-8.49200498065562e+000°)
9.20449571752923e+003	(1.19023003786695e+002dB,-8.51119981278960e+000°)
9.22571427154514e+003	(1.19022565106163e+002dB,-8.53043716706258e+000°)
9.24698173937973e+003	(1.19022124447641e+002dB,-8.54971712790697e+000°)
9.26829823379099e+003	(1.19021681802393e+002dB,-8.56903977985650e+000°)
9.28966386779686e+003	(1.19021237161645e+002dB,-8.58840520755960e+000°)
9.31107875467579e+003	(1.19020790516586e+002dB,-8.60781349577096e+000°)
9.33254300796739e+003	(1.19020341858367e+002dB,-8.62726472935686e+000°)
9.35405674147300e+003	(1.19019891178105e+002dB,-8.64675899328593e+000°)
9.37562006925627e+003	(1.19019438466877e+002dB,-8.66629637264182e+000°)
9.39723310564384e+003	(1.19018983715723e+002dB,-8.68587695260925e+000°)
9.41889596522587e+003	(1.19018526915647e+002dB,-8.70550081848576e+000°)
9.44060876285668e+003	(1.19018068057614e+002dB,-8.72516805566955e+000°)
9.46237161365537e+003	(1.19017607132551e+002dB,-8.74487874967622e+000°)
9.48418463300641e+003	(1.19017144131348e+002dB,-8.76463298611391e+000°)
9.50604793656025e+003	(1.19016679044857e+002dB,-8.78443085070675e+000°)
9.52796164023394e+003	(1.19016211863891e+002dB,-8.80427242928274e+000°)
9.54992586021178e+003	(1.19015742579225e+002dB,-8.82415780777019e+000°)
9.57194071294586e+003	(1.19015271181595e+002dB,-8.84408707220815e+000°)
9.59400631515674e+003	(1.19014797661700e+002dB,-8.86406030873896e+000°)
9.61612278383404e+003	(1.19014322010199e+002dB,-8.88407760360610e+000°)
9.63829023623710e+003	(1.19013844217711e+002dB,-8.90413904315940e+000°)
9.66050878989552e+003	(1.19013364274819e+002dB,-8.92424471385174e+000°)
9.68277856260987e+003	(1.19012882172063e+002dB,-8.94439470224035e+000°)
9.70509967245227e+003	(1.19012397899946e+002dB,-8.96458909498267e+000°)
9.72747223776702e+003	(1.19011911448932e+002dB,-8.98482797884020e+000°)
9.74989637717123e+003	(1.19011422809443e+002dB,-9.00511144067710e+000°)
9.77237220955546e+003	(1.19010931971864e+002dB,-9.02543956745557e+000°)
9.79489985408433e+003	(1.19010438926539e+002dB,-9.04581244624192e+000°)
9.81747943019718e+003	(1.19009943663769e+002dB,-9.06623016420479e+000°)
9.84011105760867e+003	(1.19009446173820e+002dB,-9.08669280860954e+000°)
9.86279485630943e+003	(1.19008946446914e+002dB,-9.10720046682201e+000°)
9.88553094656671e+003	(1.19008444473234e+002dB,-9.12775322631013e+000°)
9.90831944892499e+003	(1.19007940242921e+002dB,-9.14835117463733e+000°)
9.93116048420664e+003	(1.19007433746076e+002dB,-9.16899439947159e+000°)
9.95405417351257e+003	(1.19006924972760e+002dB,-9.18968298857060e+000°)
9.97700063822282e+003	(1.19006413912991e+002dB,-9.21041702979820e+000°)
9.99999999999728e+003	(1.19005900556747e+002dB,-9.23119661110986e+000°)
1.00230523807763e+004	(1.19005384893965e+002dB,-9.25202182056216e+000°)
1.00461579027812e+004	(1.19004866914538e+002dB,-9.27289274630401e+000°)
1.00693166885153e+004	(1.19004346608320e+002dB,-9.29380947658512e+000°)
1.00925288607641e+004	(1.19003823965123e+002dB,-9.31477209974420e+000°)
1.01157945425962e+004	(1.19003298974714e+002dB,-9.33578070422343e+000°)
1.01391138573640e+004	(1.19002771626822e+002dB,-9.35683537855259e+000°)
1.01624869287042e+004	(1.19002241911131e+002dB,-9.37793621135967e+000°)
1.01859138805384e+004	(1.19001709817282e+002dB,-9.39908329136489e+000°)
1.02093948370740e+004	(1.19001175334876e+002dB,-9.42027670738096e+000°)
1.02329299228048e+004	(1.19000638453469e+002dB,-9.44151654831512e+000°)
1.02565192625113e+004	(1.19000099162575e+002dB,-9.46280290316454e+000°)
1.02801629812619e+004	(1.18999557451665e+002dB,-9.48413586102228e+000°)
1.03038612044134e+004	(1.18999013310167e+002dB,-9.50551551106847e+000°)
1.03276140576112e+004	(1.18998466727464e+002dB,-9.52694194257464e+000°)
1.03514216667906e+004	(1.18997917692898e+002dB,-9.54841524490541e+000°)
1.03752841581773e+004	(1.18997366195765e+002dB,-9.56993550751097e+000°)
1.03992016582878e+004	(1.18996812225319e+002dB,-9.59150281993402e+000°)
1.04231742939302e+004	(1.18996255770768e+002dB,-9.61311727180300e+000°)
1.04472021922052e+004	(1.18995696821278e+002dB,-9.63477895283895e+000°)
1.04712854805061e+004	(1.18995135365969e+002dB,-9.65648795284533e+000°)
1.04954242865204e+004	(1.18994571393918e+002dB,-9.67824436171762e+000°)
1.05196187382294e+004	(1.18994004894156e+002dB,-9.70004826943085e+000°)
1.05438689639097e+004	(1.18993435855669e+002dB,-9.72189976605482e+000°)
1.05681750921337e+004	(1.18992864267401e+002dB,-9.74379894173699e+000°)
1.05925372517700e+004	(1.18992290118247e+002dB,-9.76574588671382e+000°)
1.06169555719844e+004	(1.18991713397060e+002dB,-9.78774069130395e+000°)
1.06414301822403e+004	(1.18991134092645e+002dB,-9.80978344591359e+000°)
1.06659612122997e+004	(1.18990552193763e+002dB,-9.83187424102534e+000°)
1.06905487922237e+004	(1.18989967689129e+002dB,-9.85401316721249e+000°)
1.07151930523731e+004	(1.18989380567412e+002dB,-9.87620031512041e+000°)
1.07398941234095e+004	(1.18988790817235e+002dB,-9.89843577548291e+000°)
1.07646521362954e+004	(1.18988198427175e+002dB,-9.92071963911459e+000°)
1.07894672222953e+004	(1.18987603385761e+002dB,-9.94305199690720e+000°)
1.08143395129764e+004	(1.18987005681479e+002dB,-9.96543293983112e+000°)
1.08392691402091e+004	(1.18986405302765e+002dB,-9.98786255893855e+000°)
1.08642562361677e+004	(1.18985802238010e+002dB,-1.00103409453592e+001°)
1.08893009333314e+004	(1.18985196475558e+002dB,-1.00328681902972e+001°)
1.09144033644846e+004	(1.18984588003704e+002dB,-1.00554443850382e+001°)
1.09395636627179e+004	(1.18983976810697e+002dB,-1.00780696209417e+001°)
1.09647819614289e+004	(1.18983362884740e+002dB,-1.01007439894402e+001°)
1.09900583943222e+004	(1.18982746213985e+002dB,-1.01234675820486e+001°)
1.10153930954111e+004	(1.18982126786539e+002dB,-1.01462404903480e+001°)
1.10407861990177e+004	(1.18981504590461e+002dB,-1.01690628059985e+001°)
1.10662378397736e+004	(1.18980879613759e+002dB,-1.01919346207281e+001°)
1.10917481526210e+004	(1.18980251844397e+002dB,-1.02148560263423e+001°)
1.11173172728129e+004	(1.18979621270286e+002dB,-1.02378271147164e+001°)
1.11429453359143e+004	(1.18978987879292e+002dB,-1.02608479777938e+001°)
1.11686324778026e+004	(1.18978351659231e+002dB,-1.02839187075910e+001°)
1.11943788346685e+004	(1.18977712597869e+002dB,-1.03070393961935e+001°)
1.12201845430166e+004	(1.18977070682925e+002dB,-1.03302101357537e+001°)
1.12460497396662e+004	(1.18976425902067e+002dB,-1.03534310184969e+001°)
1.12719745617520e+004	(1.18975778242914e+002dB,-1.03767021367070e+001°)
1.12979591467249e+004	(1.18975127693036e+002dB,-1.04000235827431e+001°)
1.13240036323525e+004	(1.18974474239953e+002dB,-1.04233954490240e+001°)
1.13501081567200e+004	(1.18973817871134e+002dB,-1.04468178280391e+001°)
1.13762728582312e+004	(1.18973158574000e+002dB,-1.04702908123361e+001°)
1.14024978756086e+004	(1.18972496335919e+002dB,-1.04938144945308e+001°)
1.14287833478946e+004	(1.18971831144212e+002dB,-1.05173889672975e+001°)
1.14551294144522e+004	(1.18971162986147e+002dB,-1.05410143233769e+001°)
1.14815362149657e+004	(1.18970491848941e+002dB,-1.05646906555688e+001°)
1.15080038894412e+004	(1.18969817719761e+002dB,-1.05884180567321e+001°)
1.15345325782078e+004	(1.18969140585724e+002dB,-1.06121966197881e+001°)
1.15611224219178e+004	(1.18968460433894e+002dB,-1.06360264377155e+001°)
1.15877735615481e+004	(1.18967777251284e+002dB,-1.06599076035471e+001°)
1.16144861384002e+004	(1.18967091024856e+002dB,-1.06838402103806e+001°)
1.16412602941017e+004	(1.18966401741519e+002dB,-1.07078243513656e+001°)
1.16680961706064e+004	(1.18965709388132e+002dB,-1.07318601197045e+001°)
1.16949939101955e+004	(1.18965013951500e+002dB,-1.07559476086617e+001°)
1.17219536554781e+004	(1.18964315418378e+002dB,-1.07800869115453e+001°)
1.17489755493921e+004	(1.18963613775465e+002dB,-1.08042781217292e+001°)
1.17760597352048e+004	(1.18962909009411e+002dB,-1.08285213326285e+001°)
1.18032063565141e+004	(1.18962201106812e+002dB,-1.08528166377108e+001°)
1.18304155572484e+004	(1.18961490054211e+002dB,-1.08771641305013e+001°)
1.18576874816683e+004	(1.18960775838097e+002dB,-1.09015639045674e+001°)
1.18850222743669e+004	(1.18960058444908e+002dB,-1.09260160535274e+001°)
1.19124200802705e+004	(1.18959337861026e+002dB,-1.09505206710485e+001°)
1.19398810446394e+004	(1.18958614072780e+002dB,-1.09750778508453e+001°)
1.19674053130691e+004	(1.18957887066448e+002dB,-1.09996876866720e+001°)
1.19949930314905e+004	(1.18957156828250e+002dB,-1.10243502723361e+001°)
1.20226443461708e+004	(1.18956423344354e+002dB,-1.10490657016840e+001°)
1.20503594037147e+004	(1.18955686600874e+002dB,-1.10738340686086e+001°)
1.20781383510645e+004	(1.18954946583869e+002dB,-1.10986554670398e+001°)
1.21059813355015e+004	(1.18954203279344e+002dB,-1.11235299909544e+001°)
1.21338885046464e+004	(1.18953456673247e+002dB,-1.11484577343650e+001°)
1.21618600064603e+004	(1.18952706751475e+002dB,-1.11734387913265e+001°)
1.21898959892453e+004	(1.18951953499865e+002dB,-1.11984732559311e+001°)
1.22179966016454e+004	(1.18951196904204e+002dB,-1.12235612223063e+001°)
1.22461619926471e+004	(1.18950436950218e+002dB,-1.12487027846231e+001°)
1.22743923115807e+004	(1.18949673623583e+002dB,-1.12738980370746e+001°)
1.23026877081204e+004	(1.18948906909915e+002dB,-1.12991470739011e+001°)
1.23310483322857e+004	(1.18948136794775e+002dB,-1.13244499893723e+001°)
1.23594743344417e+004	(1.18947363263668e+002dB,-1.13498068777883e+001°)
1.23879658653003e+004	(1.18946586302045e+002dB,-1.13752178334794e+001°)
1.24165230759207e+004	(1.18945805895296e+002dB,-1.14006829508097e+001°)
1.24451461177104e+004	(1.18945022028759e+002dB,-1.14262023241716e+001°)
1.24738351424260e+004	(1.18944234687711e+002dB,-1.14517760479849e+001°)
1.25025903021738e+004	(1.18943443857376e+002dB,-1.14774042166956e+001°)
1.25314117494107e+004	(1.18942649522918e+002dB,-1.15030869247759e+001°)
1.25602996369453e+004	(1.18941851669443e+002dB,-1.15288242667288e+001°)
1.25892541179382e+004	(1.18941050282003e+002dB,-1.15546163370697e+001°)
1.26182753459032e+004	(1.18940245345589e+002dB,-1.15804632303507e+001°)
1.26473634747080e+004	(1.18939436845136e+002dB,-1.16063650411315e+001°)
1.26765186585750e+004	(1.18938624765520e+002dB,-1.16323218640022e+001°)
1.27057410520819e+004	(1.18937809091560e+002dB,-1.16583337935706e+001°)
1.27350308101631e+004	(1.18936989808014e+002dB,-1.16844009244609e+001°)
1.27643880881099e+004	(1.18936166899585e+002dB,-1.17105233513120e+001°)
1.27938130415717e+004	(1.18935340350916e+002dB,-1.17367011687840e+001°)
1.28233058265567e+004	(1.18934510146589e+002dB,-1.17629344715495e+001°)
1.28528665994326e+004	(1.18933676271129e+002dB,-1.17892233542979e+001°)
1.28824955169278e+004	(1.18932838709001e+002dB,-1.18155679117273e+001°)
1.29121927361318e+004	(1.18931997444612e+002dB,-1.18419682385476e+001°)
1.29419584144963e+004	(1.18931152462308e+002dB,-1.18684244294809e+001°)
1.29717927098360e+004	(1.18930303746376e+002dB,-1.18949365792532e+001°)
1.30016957803293e+004	(1.18929451281042e+002dB,-1.19215047826112e+001°)
1.30316677845194e+004	(1.18928595050473e+002dB,-1.19481291342909e+001°)
1.30617088813148e+004	(1.18927735038775e+002dB,-1.19748097290465e+001°)
1.30918192299904e+004	(1.18926871229995e+002dB,-1.20015466616277e+001°)
1.31219989901884e+004	(1.18926003608117e+002dB,-1.20283400267987e+001°)
1.31522483219187e+004	(1.18925132157067e+002dB,-1.20551899193115e+001°)
1.31825673855604e+004	(1.18924256860707e+002dB,-1.20820964339321e+001°)
